ACC	ncldv	caudo	ratio
GVOG25160.trim	15.0	0.0	1
GVOG14170.trim	2.0	0.0	1
GVOG07615.trim	7.0	2.0	1
GVOG10053.trim	2.0	0.0	1
GVOG27641.trim	13.0	0.0	1
GVOG06088.trim	2.0	0.0	1
GVOG26727.trim	5.0	0.0	1
GVOG18501.trim	4.0	0.0	1
GVOG18091.trim	2.0	0.0	1
GVOG05588.trim	2.0	0.0	1
GVOG23974.trim	4.0	0.0	1
GVOG14589.trim	49.0	4.0	1
GVOG22209.trim	9.0	0.0	1
GVOG04125.trim	3.0	0.0	1
GVOG20746.trim	14.0	0.0	1
GVOG09922.trim	3.0	0.0	1
GVOG08886.trim	3.0	0.0	1
GVOG17290.trim	11.0	0.0	1
GVOG02168.trim	6.0	0.0	1
GVOG11653.trim	4.0	1.0	1
GVOG02747.trim	7.0	0.0	1
GVOG24239.trim	7.0	0.0	1
GVOG17811.trim	8.0	0.0	1
GVOG00934.trim	10.0	0.0	1
GVOG13002.trim	4.0	0.0	1
GVOG19639.trim	2.0	0.0	1
GVOG24183.trim	10.0	0.0	1
GVOG07510.trim	2.0	0.0	1
GVOG25156.trim	9.0	1.0	1
GVOG14956.trim	13.0	5.0	1
GVOG17906.trim	2.0	0.0	1
GVOG03424.trim	6.0	0.0	1
GVOG10863.trim	3.0	0.0	1
GVOG08694.trim	2.0	0.0	1
GVOG04421.trim	4.0	0.0	1
GVOG23233.trim	51.0	0.0	1
GVOG21359.trim	3.0	1.0	1
GVOG16463.trim	6.0	0.0	1
GVOG00182.trim	30.0	9.0	1
GVOG25640.trim	2.0	0.0	1
GVOG16208.trim	3.0	0.0	1
GVOG17402.trim	5.0	0.0	1
GVOG15836.trim	2.0	0.0	1
GVOG07574.trim	2.0	1.0	1
GVOG16517.trim	2.0	0.0	1
GVOG26895.trim	4.0	0.0	1
GVOG19432.trim	7.0	0.0	1
GVOG13064.trim	6.0	0.0	1
GVOG02981.trim	2.0	0.0	1
GVOG14255.trim	6.0	2.0	1
GVOG22391.trim	4.0	0.0	1
GVOG22721.trim	7.0	0.0	1
GVOG05018.trim	3.0	0.0	1
GVOG13194.trim	2.0	0.0	1
GVOG04715.trim	2.0	0.0	1
GVOG16931.trim	3.0	0.0	1
GVOG26978.trim	4.0	0.0	1
GVOG01750.trim	4.0	0.0	1
GVOG18225.trim	3.0	0.0	1
GVOG14326.trim	2.0	0.0	1
GVOG08752.trim	8.0	2.0	1
GVOG25602.trim	16.0	24.0	1
GVOG16849.trim	6.0	0.0	1
GVOG01817.trim	5.0	0.0	1
GVOG27747.trim	74.0	0.0	1
GVOG17161.trim	7.0	0.0	1
GVOG26587.trim	28.0	6.0	1
GVOG15719.trim	3.0	0.0	1
GVOG15224.trim	3.0	0.0	1
GVOG25531.trim	23.0	0.0	1
GVOG19177.trim	6.0	0.0	1
GVOG28433.trim	2.0	0.0	1
GVOG25836.trim	18.0	0.0	1
GVOG17487.trim	4.0	0.0	1
GVOG03514.trim	25.0	0.0	1
GVOG22036.trim	3.0	0.0	1
GVOG25064.trim	3.0	0.0	1
GVOG02618.trim	8.0	0.0	1
GVOG08335.trim	2.0	0.0	1
GVOG08282.trim	2.0	0.0	1
GVOG19906.trim	13.0	0.0	1
GVOG26980.trim	5.0	0.0	1
GVOG08913.trim	4.0	0.0	1
GVOG12231.trim	3.0	0.0	1
GVOG19848.trim	48.0	0.0	1
GVOG12000.trim	3.0	0.0	1
GVOG01297.trim	6.0	0.0	1
GVOG16541.trim	2.0	1.0	1
GVOG25534.trim	7.0	3.0	1
GVOG02521.trim	16.0	0.0	1
GVOG02957.trim	4.0	0.0	1
GVOG26631.trim	170.0	0.0	1
GVOG04517.trim	2.0	0.0	1
GVOG22392.trim	4.0	0.0	1
GVOG19067.trim	4.0	0.0	1
GVOG16397.trim	6.0	0.0	1
GVOG23520.trim	10.0	0.0	1
GVOG03614.trim	2.0	0.0	1
GVOG03466.trim	36.0	0.0	1
GVOG14510.trim	2.0	0.0	1
GVOG23681.trim	8.0	92.0	0.2277676950998185
GVOG09570.trim	3.0	0.0	1
GVOG25266.trim	2.0	0.0	1
GVOG24408.trim	2.0	0.0	1
GVOG20408.trim	4.0	1.0	1
GVOG13966.trim	7.0	0.0	1
GVOG28542.trim	6.0	0.0	1
GVOG10067.trim	2.0	0.0	1
GVOG22770.trim	3.0	1.0	1
GVOG27431.trim	3.0	0.0	1
GVOG13351.trim	2.0	0.0	1
GVOG18026.trim	4.0	0.0	1
GVOG28220.trim	60.0	0.0	1
GVOG17847.trim	17.0	0.0	1
GVOG07625.trim	3.0	0.0	1
GVOG07345.trim	2.0	0.0	1
GVOG14838.trim	6.0	0.0	1
GVOG10085.trim	3.0	0.0	1
GVOG26366.trim	26.0	0.0	1
GVOG07386.trim	5.0	1.0	1
GVOG15285.trim	6.0	0.0	1
GVOG16477.trim	3.0	0.0	1
GVOG17823.trim	15.0	0.0	1
GVOG05822.trim	4.0	0.0	1
GVOG06596.trim	2.0	0.0	1
GVOG28142.trim	34.0	0.0	1
GVOG16726.trim	3.0	0.0	1
GVOG11348.trim	3.0	1.0	1
GVOG24027.trim	3.0	1.0	1
GVOG24459.trim	4.0	0.0	1
GVOG21999.trim	11.0	0.0	1
GVOG23286.trim	2.0	0.0	1
GVOG19172.trim	13.0	0.0	1
GVOG00994.trim	6.0	12.0	1
GVOG12729.trim	3.0	4.0	1
GVOG14365.trim	16.0	0.0	1
GVOG09664.trim	7.0	1.0	1
GVOG26790.trim	3.0	0.0	1
GVOG13168.trim	3.0	0.0	1
GVOG03087.trim	39.0	0.0	1
GVOG22634.trim	2.0	0.0	1
GVOG27846.trim	29.0	0.0	1
GVOG02827.trim	8.0	0.0	1
GVOG21112.trim	17.0	0.0	1
GVOG12216.trim	9.0	0.0	1
GVOG19418.trim	10.0	0.0	1
GVOG26222.trim	46.0	0.0	1
GVOG01183.trim	13.0	0.0	1
GVOG02861.trim	2.0	2.0	1
GVOG09027.trim	2.0	0.0	1
GVOG00936.trim	7.0	0.0	1
GVOG20614.trim	3.0	0.0	1
GVOG02374.trim	11.0	0.0	1
GVOG25987.trim	2.0	0.0	1
GVOG23172.trim	18.0	0.0	1
GVOG27151.trim	10.0	0.0	1
GVOG16793.trim	5.0	0.0	1
GVOG15231.trim	3.0	0.0	1
GVOG09920.trim	3.0	0.0	1
GVOG14169.trim	2.0	0.0	1
GVOG17867.trim	8.0	3.0	1
GVOG09248.trim	2.0	0.0	1
GVOG25096.trim	77.0	0.0	1
GVOG08044.trim	2.0	0.0	1
GVOG05316.trim	2.0	0.0	1
GVOG27291.trim	341.0	1.0	1
GVOG03302.trim	8.0	0.0	1
GVOG04388.trim	2.0	0.0	1
GVOG08397.trim	2.0	0.0	1
GVOG14620.trim	15.0	0.0	1
GVOG06791.trim	3.0	0.0	1
GVOG14068.trim	2.0	0.0	1
GVOG25996.trim	8.0	0.0	1
GVOG14113.trim	4.0	0.0	1
GVOG13672.trim	2.0	0.0	1
GVOG11200.trim	2.0	24.0	1
GVOG24009.trim	2.0	0.0	1
GVOG13144.trim	2.0	0.0	1
GVOG21161.trim	39.0	2.0	1
GVOG26027.trim	2.0	0.0	1
GVOG12196.trim	4.0	0.0	1
GVOG17504.trim	3.0	0.0	1
GVOG26984.trim	5.0	0.0	1
GVOG23481.trim	22.0	0.0	1
GVOG19471.trim	3.0	0.0	1
GVOG26305.trim	2.0	0.0	1
GVOG28087.trim	5.0	0.0	1
GVOG11598.trim	3.0	0.0	1
GVOG02531.trim	20.0	10.0	1
GVOG26676.trim	33.0	0.0	1
GVOG16631.trim	4.0	0.0	1
GVOG18128.trim	3.0	0.0	1
GVOG27388.trim	8.0	0.0	1
GVOG13139.trim	2.0	0.0	1
GVOG04894.trim	3.0	3.0	1
GVOG03045.trim	20.0	0.0	1
GVOG05694.trim	2.0	0.0	1
GVOG18491.trim	3.0	0.0	1
GVOG17386.trim	6.0	0.0	1
GVOG08281.trim	9.0	0.0	1
GVOG01633.trim	5.0	0.0	1
GVOG07744.trim	2.0	0.0	1
GVOG12112.trim	2.0	1.0	1
GVOG03244.trim	6.0	0.0	1
GVOG14715.trim	27.0	0.0	1
GVOG28640.trim	9.0	0.0	1
GVOG26216.trim	340.0	0.0	1
GVOG15025.trim	4.0	0.0	1
GVOG23534.trim	13.0	0.0	1
GVOG17020.trim	32.0	31.0	1
GVOG26673.trim	90.0	0.0	1
GVOG08547.trim	2.0	0.0	1
GVOG02447.trim	7.0	0.0	1
GVOG07746.trim	4.0	0.0	1
GVOG08286.trim	2.0	0.0	1
GVOG14520.trim	2.0	0.0	1
GVOG12858.trim	2.0	0.0	1
GVOG10466.trim	3.0	0.0	1
GVOG25844.trim	5.0	0.0	1
GVOG06997.trim	4.0	0.0	1
GVOG16075.trim	2.0	0.0	1
GVOG01445.trim	4.0	0.0	1
GVOG21263.trim	2.0	0.0	1
GVOG18717.trim	11.0	0.0	1
GVOG05985.trim	3.0	0.0	1
GVOG19518.trim	4.0	1.0	1
GVOG03591.trim	18.0	0.0	1
GVOG21415.trim	4.0	0.0	1
GVOG08602.trim	3.0	0.0	1
GVOG24136.trim	3.0	0.0	1
GVOG06291.trim	5.0	0.0	1
GVOG16282.trim	3.0	0.0	1
GVOG12310.trim	2.0	0.0	1
GVOG11103.trim	8.0	0.0	1
GVOG10414.trim	4.0	0.0	1
GVOG17822.trim	16.0	0.0	1
GVOG24740.trim	28.0	0.0	1
GVOG01923.trim	3.0	0.0	1
GVOG12768.trim	5.0	0.0	1
GVOG28500.trim	6.0	0.0	1
GVOG09548.trim	2.0	0.0	1
GVOG15067.trim	3.0	0.0	1
GVOG17864.trim	9.0	0.0	1
GVOG07571.trim	2.0	0.0	1
GVOG24431.trim	4.0	0.0	1
GVOG25905.trim	16.0	0.0	1
GVOG13307.trim	2.0	1.0	1
GVOG04133.trim	2.0	0.0	1
GVOG02580.trim	54.0	1.0	1
GVOG22705.trim	3.0	0.0	1
GVOG06770.trim	3.0	0.0	1
GVOG07866.trim	3.0	0.0	1
GVOG13532.trim	4.0	0.0	1
GVOG16974.trim	2.0	0.0	1
GVOG23820.trim	203.0	0.0	1
GVOG02064.trim	3.0	0.0	1
GVOG25289.trim	2.0	0.0	1
GVOG27995.trim	12.0	0.0	1
GVOG00341.trim	10.0	0.0	1
GVOG25244.trim	292.0	1.0	1
GVOG01381.trim	6.0	0.0	1
GVOG16611.trim	2.0	1.0	1
GVOG14946.trim	8.0	0.0	1
GVOG07983.trim	2.0	0.0	1
GVOG22765.trim	2.0	0.0	1
GVOG08404.trim	2.0	0.0	1
GVOG18894.trim	6.0	0.0	1
GVOG17892.trim	13.0	0.0	1
GVOG06592.trim	4.0	0.0	1
GVOG12907.trim	3.0	0.0	1
GVOG00225.trim	17.0	0.0	1
GVOG08256.trim	2.0	0.0	1
GVOG27346.trim	5.0	0.0	1
GVOG25420.trim	5.0	4.0	1
GVOG08230.trim	2.0	0.0	1
GVOG16198.trim	2.0	0.0	1
GVOG04585.trim	3.0	2.0	1
GVOG07465.trim	2.0	0.0	1
GVOG05945.trim	2.0	0.0	1
GVOG11976.trim	2.0	0.0	1
GVOG05473.trim	2.0	0.0	1
GVOG17607.trim	24.0	1.0	1
GVOG19407.trim	6.0	2.0	1
GVOG00960.trim	18.0	0.0	1
GVOG08303.trim	2.0	0.0	1
GVOG16962.trim	12.0	0.0	1
GVOG09733.trim	5.0	0.0	1
GVOG02422.trim	35.0	0.0	1
GVOG17466.trim	5.0	19.0	1
GVOG20349.trim	25.0	0.0	1
GVOG23757.trim	20.0	0.0	1
GVOG24323.trim	77.0	0.0	1
GVOG20748.trim	16.0	2.0	1
GVOG22323.trim	9.0	0.0	1
GVOG05192.trim	2.0	0.0	1
GVOG15548.trim	16.0	0.0	1
GVOG17470.trim	4.0	0.0	1
GVOG07090.trim	2.0	0.0	1
GVOG14893.trim	38.0	0.0	1
GVOG19748.trim	2.0	0.0	1
GVOG27392.trim	40.0	0.0	1
GVOG03242.trim	6.0	0.0	1
GVOG00492.trim	15.0	0.0	1
GVOG26413.trim	20.0	0.0	1
GVOG12439.trim	2.0	0.0	1
GVOG05437.trim	2.0	0.0	1
GVOG20136.trim	17.0	8.0	1
GVOG15654.trim	22.0	0.0	1
GVOG06161.trim	3.0	0.0	1
GVOG25874.trim	23.0	0.0	1
GVOG02577.trim	11.0	0.0	1
GVOG26335.trim	12.0	2.0	1
GVOG01453.trim	2.0	0.0	1
GVOG24620.trim	36.0	0.0	1
GVOG28183.trim	2.0	0.0	1
GVOG17337.trim	21.0	2.0	1
GVOG21448.trim	2.0	0.0	1
GVOG03731.trim	2.0	4.0	1
GVOG11985.trim	4.0	0.0	1
GVOG26750.trim	4.0	0.0	1
GVOG22732.trim	3.0	0.0	1
GVOG17957.trim	2.0	0.0	1
GVOG13912.trim	4.0	0.0	1
GVOG25202.trim	7.0	10.0	1
GVOG20204.trim	2.0	0.0	1
GVOG27325.trim	9.0	0.0	1
GVOG28680.trim	11.0	0.0	1
GVOG22223.trim	8.0	0.0	1
GVOG17840.trim	6.0	0.0	1
GVOG24292.trim	19.0	0.0	1
GVOG02677.trim	5.0	0.0	1
GVOG15108.trim	4.0	0.0	1
GVOG24575.trim	6.0	0.0	1
GVOG28187.trim	14.0	0.0	1
GVOG15806.trim	4.0	0.0	1
GVOG17706.trim	4.0	0.0	1
GVOG05853.trim	3.0	0.0	1
GVOG06203.trim	2.0	0.0	1
GVOG12548.trim	2.0	0.0	1
GVOG04545.trim	2.0	0.0	1
GVOG23682.trim	6.0	0.0	1
GVOG07376.trim	3.0	0.0	1
GVOG04607.trim	2.0	0.0	1
GVOG12246.trim	2.0	0.0	1
GVOG26867.trim	182.0	0.0	1
GVOG26052.trim	21.0	0.0	1
GVOG22418.trim	4.0	0.0	1
GVOG23094.trim	6.0	0.0	1
GVOG25804.trim	7.0	1.0	1
GVOG21405.trim	3.0	2.0	1
GVOG10603.trim	4.0	0.0	1
GVOG23928.trim	15.0	0.0	1
GVOG03207.trim	10.0	0.0	1
GVOG15766.trim	1.0	0.0	1
GVOG12739.trim	4.0	1.0	1
GVOG25060.trim	2.0	0.0	1
GVOG03797.trim	6.0	0.0	1
GVOG20778.trim	10.0	3.0	1
GVOG17179.trim	45.0	0.0	1
GVOG08266.trim	4.0	0.0	1
GVOG14120.trim	9.0	0.0	1
GVOG21162.trim	9.0	0.0	1
GVOG06054.trim	2.0	0.0	1
GVOG19487.trim	2.0	0.0	1
GVOG28568.trim	14.0	0.0	1
GVOG27749.trim	9.0	0.0	1
GVOG13254.trim	2.0	0.0	1
GVOG01604.trim	3.0	0.0	1
GVOG19469.trim	5.0	0.0	1
GVOG11836.trim	2.0	0.0	1
GVOG23085.trim	9.0	0.0	1
GVOG24570.trim	5.0	0.0	1
GVOG26013.trim	3.0	1.0	1
GVOG12504.trim	7.0	0.0	1
GVOG21581.trim	6.0	0.0	1
GVOG25221.trim	34.0	0.0	1
GVOG19086.trim	3.0	4.0	1
GVOG11508.trim	2.0	0.0	1
GVOG23143.trim	5.0	0.0	1
GVOG19220.trim	44.0	0.0	1
GVOG06131.trim	2.0	0.0	1
GVOG21620.trim	8.0	4.0	1
GVOG11004.trim	3.0	0.0	1
GVOG28125.trim	5.0	0.0	1
GVOG04096.trim	2.0	0.0	1
GVOG26740.trim	6.0	0.0	1
GVOG08693.trim	7.0	0.0	1
GVOG22204.trim	7.0	0.0	1
GVOG04917.trim	2.0	0.0	1
GVOG06645.trim	4.0	1.0	1
GVOG07594.trim	2.0	0.0	1
GVOG11957.trim	3.0	0.0	1
GVOG13649.trim	2.0	0.0	1
GVOG03582.trim	17.0	0.0	1
GVOG26395.trim	33.0	0.0	1
GVOG13865.trim	3.0	0.0	1
GVOG19990.trim	46.0	1.0	1
GVOG19218.trim	14.0	54.0	1
GVOG17293.trim	5.0	0.0	1
GVOG16230.trim	5.0	0.0	1
GVOG15981.trim	4.0	0.0	1
GVOG25889.trim	33.0	45.0	1
GVOG10612.trim	5.0	0.0	1
GVOG05968.trim	3.0	0.0	1
GVOG23326.trim	3.0	0.0	1
GVOG07346.trim	2.0	0.0	1
GVOG18776.trim	18.0	0.0	1
GVOG08414.trim	2.0	0.0	1
GVOG19663.trim	22.0	0.0	1
GVOG02753.trim	6.0	2.0	1
GVOG13412.trim	3.0	0.0	1
GVOG19960.trim	6.0	0.0	1
GVOG12582.trim	5.0	0.0	1
GVOG25288.trim	2.0	2.0	1
GVOG11302.trim	2.0	0.0	1
GVOG03373.trim	8.0	0.0	1
GVOG23868.trim	1.0	0.0	1
GVOG14818.trim	11.0	0.0	1
GVOG19119.trim	9.0	3.0	1
GVOG21051.trim	9.0	0.0	1
GVOG11588.trim	3.0	0.0	1
GVOG16039.trim	2.0	0.0	1
GVOG01600.trim	1.0	0.0	1
GVOG01139.trim	13.0	0.0	1
GVOG13729.trim	4.0	0.0	1
GVOG27243.trim	10.0	0.0	1
GVOG19891.trim	10.0	4.0	1
GVOG17096.trim	9.0	0.0	1
GVOG16622.trim	2.0	0.0	1
GVOG05342.trim	2.0	0.0	1
GVOG28641.trim	42.0	5.0	1
GVOG21790.trim	6.0	0.0	1
GVOG06580.trim	5.0	1.0	1
GVOG12998.trim	4.0	0.0	1
GVOG17700.trim	26.0	5.0	1
GVOG13836.trim	3.0	1.0	1
GVOG03871.trim	3.0	0.0	1
GVOG26023.trim	3.0	0.0	1
GVOG17603.trim	5.0	0.0	1
GVOG14490.trim	2.0	0.0	1
GVOG19026.trim	4.0	0.0	1
GVOG03442.trim	12.0	0.0	1
GVOG20280.trim	5.0	1.0	1
GVOG19474.trim	5.0	0.0	1
GVOG14593.trim	65.0	0.0	1
GVOG27495.trim	264.0	43.0	1
GVOG03668.trim	2.0	0.0	1
GVOG05800.trim	2.0	0.0	1
GVOG21851.trim	44.0	0.0	1
GVOG14745.trim	12.0	0.0	1
GVOG18672.trim	2.0	0.0	1
GVOG11008.trim	3.0	0.0	1
GVOG25395.trim	5.0	0.0	1
GVOG15721.trim	6.0	1.0	1
GVOG03465.trim	23.0	0.0	1
GVOG16242.trim	2.0	0.0	1
GVOG28588.trim	9.0	0.0	1
GVOG01925.trim	4.0	0.0	1
GVOG03626.trim	2.0	0.0	1
GVOG27708.trim	4.0	0.0	1
GVOG27613.trim	2.0	0.0	1
GVOG20306.trim	30.0	3.0	1
GVOG07697.trim	2.0	0.0	1
GVOG22852.trim	10.0	0.0	1
GVOG08253.trim	2.0	0.0	1
GVOG20308.trim	27.0	0.0	1
GVOG15295.trim	10.0	0.0	1
GVOG15068.trim	3.0	0.0	1
GVOG20445.trim	4.0	0.0	1
GVOG09959.trim	2.0	0.0	1
GVOG23577.trim	8.0	54.0	1
GVOG28432.trim	51.0	0.0	1
GVOG13098.trim	7.0	1.0	1
GVOG22282.trim	10.0	0.0	1
GVOG05738.trim	2.0	0.0	1
GVOG22023.trim	5.0	0.0	1
GVOG03517.trim	13.0	1.0	1
GVOG23642.trim	4.0	0.0	1
GVOG26633.trim	12.0	0.0	1
GVOG10491.trim	3.0	0.0	1
GVOG02268.trim	5.0	0.0	1
GVOG05183.trim	3.0	0.0	1
GVOG20675.trim	5.0	0.0	1
GVOG25402.trim	8.0	4.0	1
GVOG15277.trim	14.0	16.0	1
GVOG02107.trim	2.0	0.0	1
GVOG06458.trim	2.0	0.0	1
GVOG07794.trim	2.0	0.0	1
GVOG28552.trim	17.0	0.0	1
GVOG28638.trim	9.0	0.0	1
GVOG01843.trim	7.0	0.0	1
GVOG09653.trim	3.0	0.0	1
GVOG12734.trim	2.0	0.0	1
GVOG05557.trim	2.0	0.0	1
GVOG12915.trim	4.0	0.0	1
GVOG10371.trim	3.0	0.0	1
GVOG24338.trim	35.0	0.0	1
GVOG04410.trim	2.0	0.0	1
GVOG10074.trim	2.0	0.0	1
GVOG15170.trim	5.0	3.0	1
GVOG21512.trim	9.0	2.0	1
GVOG28325.trim	7.0	0.0	1
GVOG22486.trim	4.0	0.0	1
GVOG05833.trim	3.0	0.0	1
GVOG20550.trim	3.0	0.0	1
GVOG26104.trim	3.0	0.0	1
GVOG00397.trim	15.0	0.0	1
GVOG15135.trim	2.0	0.0	1
GVOG16904.trim	4.0	0.0	1
GVOG20230.trim	14.0	1.0	1
GVOG26221.trim	80.0	1.0	1
GVOG15309.trim	31.0	1.0	1
GVOG04793.trim	3.0	0.0	1
GVOG20894.trim	5.0	0.0	1
GVOG28050.trim	9.0	1.0	1
GVOG13656.trim	2.0	0.0	1
GVOG14528.trim	2.0	0.0	1
GVOG26708.trim	10.0	0.0	1
GVOG14635.trim	13.0	0.0	1
GVOG22469.trim	7.0	5.0	1
GVOG14417.trim	2.0	0.0	1
GVOG01734.trim	6.0	2.0	1
GVOG08944.trim	3.0	0.0	1
GVOG23953.trim	3.0	1.0	1
GVOG08734.trim	4.0	3.0	1
GVOG10609.trim	7.0	0.0	1
GVOG21173.trim	23.0	220.0	0.26177844284224366
GVOG10937.trim	4.0	0.0	1
GVOG06449.trim	2.0	0.0	1
GVOG14135.trim	3.0	0.0	1
GVOG03428.trim	6.0	0.0	1
GVOG18266.trim	8.0	0.0	1
GVOG09676.trim	2.0	0.0	1
GVOG17519.trim	3.0	0.0	1
GVOG00536.trim	6.0	5.0	1
GVOG01387.trim	4.0	0.0	1
GVOG26184.trim	37.0	0.0	1
GVOG10454.trim	4.0	0.0	1
GVOG17583.trim	5.0	0.0	1
GVOG18382.trim	2.0	0.0	1
GVOG05279.trim	4.0	0.0	1
GVOG20590.trim	2.0	0.0	1
GVOG20121.trim	12.0	1.0	1
GVOG25228.trim	122.0	0.0	1
GVOG10708.trim	6.0	0.0	1
GVOG15544.trim	12.0	0.0	1
GVOG08548.trim	4.0	0.0	1
GVOG07381.trim	2.0	1.0	1
GVOG24895.trim	3.0	0.0	1
GVOG17441.trim	3.0	2.0	1
GVOG05546.trim	3.0	0.0	1
GVOG17382.trim	2.0	0.0	1
GVOG18140.trim	3.0	0.0	1
GVOG20096.trim	3.0	0.0	1
GVOG13713.trim	2.0	0.0	1
GVOG18699.trim	4.0	0.0	1
GVOG07825.trim	2.0	0.0	1
GVOG24425.trim	4.0	0.0	1
GVOG17810.trim	8.0	0.0	1
GVOG21480.trim	4.0	0.0	1
GVOG02448.trim	6.0	0.0	1
GVOG04696.trim	2.0	0.0	1
GVOG25035.trim	8.0	0.0	1
GVOG24835.trim	5.0	0.0	1
GVOG00261.trim	19.0	0.0	1
GVOG06177.trim	3.0	1.0	1
GVOG28567.trim	3.0	0.0	1
GVOG05559.trim	3.0	0.0	1
GVOG02001.trim	4.0	0.0	1
GVOG25508.trim	10.0	1.0	1
GVOG14708.trim	8.0	0.0	1
GVOG14141.trim	3.0	0.0	1
GVOG04402.trim	3.0	0.0	1
GVOG09532.trim	2.0	0.0	1
GVOG12289.trim	6.0	0.0	1
GVOG15582.trim	5.0	0.0	1
GVOG27067.trim	137.0	0.0	1
GVOG14969.trim	9.0	0.0	1
GVOG27065.trim	4.0	0.0	1
GVOG00606.trim	4.0	0.0	1
GVOG06037.trim	3.0	0.0	1
GVOG00673.trim	5.0	0.0	1
GVOG25829.trim	5.0	0.0	1
GVOG05099.trim	2.0	0.0	1
GVOG18349.trim	4.0	0.0	1
GVOG01958.trim	2.0	0.0	1
GVOG24771.trim	6.0	0.0	1
GVOG21545.trim	7.0	0.0	1
GVOG01332.trim	6.0	0.0	1
GVOG00419.trim	7.0	0.0	1
GVOG07239.trim	2.0	0.0	1
GVOG07471.trim	3.0	0.0	1
GVOG14127.trim	5.0	0.0	1
GVOG25614.trim	73.0	0.0	1
GVOG11972.trim	2.0	7.0	1
GVOG26557.trim	18.0	0.0	1
GVOG20606.trim	4.0	2.0	1
GVOG08318.trim	2.0	0.0	1
GVOG23599.trim	3.0	0.0	1
GVOG20384.trim	8.0	0.0	1
GVOG02032.trim	3.0	0.0	1
GVOG07677.trim	2.0	0.0	1
GVOG28271.trim	8.0	0.0	1
GVOG19531.trim	3.0	0.0	1
GVOG14560.trim	2.0	0.0	1
GVOG00145.trim	9.0	0.0	1
GVOG25487.trim	11.0	0.0	1
GVOG12320.trim	3.0	2.0	1
GVOG20662.trim	11.0	0.0	1
GVOG05805.trim	3.0	0.0	1
GVOG08100.trim	4.0	1.0	1
GVOG06780.trim	2.0	0.0	1
GVOG26190.trim	6.0	0.0	1
GVOG05648.trim	2.0	0.0	1
GVOG25356.trim	9.0	0.0	1
GVOG23037.trim	6.0	0.0	1
GVOG01226.trim	5.0	0.0	1
GVOG15767.trim	3.0	0.0	1
GVOG20362.trim	57.0	9.0	1
GVOG02816.trim	20.0	0.0	1
GVOG27333.trim	10.0	0.0	1
GVOG26120.trim	3.0	0.0	1
GVOG19643.trim	2.0	0.0	1
GVOG06240.trim	4.0	0.0	1
GVOG07013.trim	4.0	0.0	1
GVOG26026.trim	2.0	0.0	1
GVOG21237.trim	2.0	0.0	1
GVOG11378.trim	2.0	0.0	1
GVOG23482.trim	10.0	3.0	1
GVOG07389.trim	2.0	0.0	1
GVOG12040.trim	2.0	0.0	1
GVOG23402.trim	5.0	0.0	1
GVOG15121.trim	3.0	0.0	1
GVOG15205.trim	5.0	0.0	1
GVOG05751.trim	2.0	0.0	1
GVOG01580.trim	3.0	4.0	1
GVOG16844.trim	2.0	0.0	1
GVOG21982.trim	8.0	0.0	1
GVOG14890.trim	9.0	0.0	1
GVOG15732.trim	3.0	0.0	1
GVOG00335.trim	15.0	6.0	1
GVOG28069.trim	11.0	0.0	1
GVOG28302.trim	15.0	0.0	1
GVOG02661.trim	5.0	0.0	1
GVOG15271.trim	5.0	1.0	1
GVOG18056.trim	6.0	1.0	1
GVOG06981.trim	2.0	0.0	1
GVOG03123.trim	6.0	0.0	1
GVOG05584.trim	2.0	1.0	1
GVOG10476.trim	7.0	0.0	1
GVOG25685.trim	2.0	0.0	1
GVOG10985.trim	4.0	0.0	1
GVOG28042.trim	26.0	0.0	1
GVOG13116.trim	18.0	2.0	1
GVOG01136.trim	10.0	0.0	1
GVOG08930.trim	3.0	0.0	1
GVOG19609.trim	4.0	6.0	1
GVOG07280.trim	2.0	0.0	1
GVOG12496.trim	2.0	0.0	1
GVOG17249.trim	5.0	3.0	1
GVOG09557.trim	2.0	0.0	1
GVOG14157.trim	2.0	1.0	1
GVOG03453.trim	9.0	0.0	1
GVOG21756.trim	4.0	0.0	1
GVOG22017.trim	2.0	0.0	1
GVOG17542.trim	5.0	2.0	1
GVOG02881.trim	6.0	0.0	1
GVOG19884.trim	13.0	0.0	1
GVOG20173.trim	20.0	0.0	1
GVOG04826.trim	3.0	11.0	1
GVOG22252.trim	4.0	1.0	1
GVOG11087.trim	6.0	0.0	1
GVOG12058.trim	2.0	0.0	1
GVOG17114.trim	5.0	0.0	1
GVOG21270.trim	2.0	0.0	1
GVOG03831.trim	3.0	0.0	1
GVOG07495.trim	3.0	0.0	1
GVOG10151.trim	5.0	0.0	1
GVOG22324.trim	14.0	0.0	1
GVOG20304.trim	12.0	0.0	1
GVOG16503.trim	2.0	0.0	1
GVOG03928.trim	4.0	1.0	1
GVOG10765.trim	6.0	0.0	1
GVOG20694.trim	2.0	0.0	1
GVOG24703.trim	14.0	0.0	1
GVOG24807.trim	42.0	0.0	1
GVOG23848.trim	3.0	2.0	1
GVOG26111.trim	3.0	0.0	1
GVOG13637.trim	3.0	0.0	1
GVOG03403.trim	6.0	0.0	1
GVOG19901.trim	8.0	0.0	1
GVOG01615.trim	3.0	0.0	1
GVOG02744.trim	6.0	0.0	1
GVOG12143.trim	3.0	0.0	1
GVOG14978.trim	15.0	0.0	1
GVOG08756.trim	3.0	0.0	1
GVOG14663.trim	6.0	0.0	1
GVOG19396.trim	2.0	0.0	1
